Model ID,Sum,NaTa_t.soma.gNaTa_tbar,Nap_Et2.soma.gNap_Et2bar,K_Pst.soma.gK_Pstbar,K_Tst.soma.gK_Tstbar,SK_E2.soma.gSK_E2bar,SKv3_1.soma.gSKv3_1bar,Ca_HVA.soma.gCa_HVAbar,Ca_LVAst.soma.gCa_LVAstbar,CaDynamics_E2.soma.gamma,CaDynamics_E2.soma.decay,none.soma.g_pas,none.axon.g_pas,none.dend.g_pas,none.apic.g_pas,Im.apic.gImbar,NaTa_t.apic.gNaTa_tbar,SKv3_1.apic.gSKv3_1bar,Ca_HVA.apic.gCa_HVAbar,Ca_LVAst.apic.gCa_LVAstbar,SK_E2.apic.gSK_E2bar,CaDynamics_E2.apic.gamma,CaDynamics_E2.apic.decay
364,7.86,2.44,0.006,0.0135,0.0774,0.0608,1.11,0.000315,0.00638,0.00066,435,0.0000325,0.0000291,0.0000726,0.0000359,1.44E-04,0.0221,0,0.00128,0.000153,0.00198,5.00E-04,7.73E+01
725,7.87,2.27,0.00955,2.67E-02,0.0305,0.0245,1.28,0.000636,0.00665,0.000585,896,0.0000348,0.0000341,0.0000591,0.0000303,0.0000051,0.0221,0.0000694,0.000225,0.0408,0.0013,5.58E-04,1.71E+02
806,7.87,2.47,0.00581,0.0157,0.0853,0.0524,0.933,0.00028,0.00657,0.000632,437,0.0000329,0.0000264,0.0000764,0.0000332,0.000149,0.0205,0.00000173,0.00131,0.0000175,0.00168,5.00E-04,6.80E+01
375,7.87,2.42,0.00625,1.86E-02,0.0447,0.0657,1,0.000263,0.00647,0.000629,524,0.0000409,0.0000331,0.0000727,0.0000369,0.000144,0.0217,0,0.00122,0.00326,0.00155,5.00E-04,4.56E+01
454,7.87,2.33,0.00951,0.0267,0.0311,0.0222,1.28,0.000601,0.00662,0.000584,942,0.0000353,0.0000334,0.0000582,0.0000304,0.00000515,0.0217,0.0000613,0.000225,0.0408,0.00131,5.70E-04,1.72E+02
771,7.87,2.33,0.00954,0.0267,0.0341,0.0209,1.27,0.000593,0.00681,0.000584,943,0.0000346,0.000034,0.0000582,0.0000303,5.15E-06,0.0219,0.0000613,0.000221,0.0408,0.00131,5.54E-04,1.72E+02
80,7.87,2.33,0.00954,0.0267,0.0341,0.0209,1.27,0.000593,0.00681,0.000584,943,0.0000346,0.000034,0.0000582,0.0000303,0.00000515,0.0219,0.0000613,0.000221,0.0408,0.00131,5.54E-04,1.72E+02
157,7.87,2.47,0.00644,0.0164,0.0806,0.0602,1.05,0.000294,0.00649,0.00066,436,0.0000341,0.0000284,0.0000697,0.0000363,1.41E-04,0.0212,0,0.00128,0.000868,0.002,5.00E-04,7.37E+01
121,7.88,2.47,0.00581,0.0157,0.0853,0.0524,0.933,0.00028,0.00657,0.000632,437,0.0000329,0.0000264,0.0000764,0.0000332,0.000149,0.0205,0,0.00131,0,0.00168,5.00E-04,6.80E+01
867,7.88,2.47,6.51E-03,0.0164,0.0805,0.0602,1.05,0.000294,0.00649,0.00066,436,0.0000341,0.0000287,0.0000697,0.0000363,0.000141,0.0212,0,0.00128,0.000868,0.002,5.01E-04,7.37E+01
705,7.89,2.48,0.00621,0.0204,0.0791,0.0576,1.02,0.000287,0.00628,0.000656,438,0.0000319,0.0000292,0.0000702,0.0000367,1.44E-04,0.0212,0,0.00128,0,0.002,5.02E-04,7.27E+01
551,7.90,2.33,0.00951,0.0267,0.0311,0.0222,1.28,0.000601,0.00662,0.000584,942,0.0000353,0.0000334,0.0000582,0.0000304,0.00000515,0.0217,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
170,7.90,2.33,0.00951,0.0267,0.0311,0.0222,1.28,0.000601,0.00662,0.000584,942,0.0000353,0.0000334,0.0000582,0.0000304,0.00000515,0.0217,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
845,7.90,2.33,0.00951,0.0267,0.0311,0.0222,1.28,0.000601,0.00662,0.000584,942,0.0000353,0.0000334,0.0000582,0.0000304,5.15E-06,0.0217,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
739,7.90,2.42,0.00609,0.0204,0.0791,0.0584,1.02,0.000288,0.00613,0.00066,438,0.0000319,0.0000292,0.0000697,0.0000366,0.000144,0.0219,0.000000129,0.00125,0,0.002,5.03E-04,7.74E+01
416,7.90,2.47,0.00644,0.0164,0.0806,0.0602,1.05,0.000294,0.00649,0.00066,436,0.0000341,0.0000284,0.0000697,0.0000363,0.000141,0.0212,0,0.00128,0.000907,0.002,5.00E-04,7.37E+01
532,7.91,2.53,0.00539,0.0216,0.0846,0.0701,0.91,0.000293,0.00573,0.000655,20,0.0000305,0.0000285,0.00007,0.0000319,0.000164,0.0212,0,0.00122,0.00835,0.00173,5.00E-04,4.97E+01
443,7.91,2.33,0.00951,0.0267,0.0311,0.0222,1.28,0.000601,0.00662,0.000584,942,0.0000353,0.0000334,0.0000582,0.0000304,5.17E-06,0.0217,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
428,7.91,2.36,0.000199,0.00982,0.0826,0.0439,0.559,0.000341,0.0043,0.000655,813,0.0000362,0.0000414,0.0000745,0.0000607,0.000104,0.0213,0.000292,0.000512,0.0448,0.00023,2.99E-03,1.52E+02
694,7.91,2.31,0.00951,0.0264,0.0309,0.021,1.28,0.000601,0.00681,0.000609,942,0.0000352,0.0000334,0.0000591,0.0000304,0.00000514,0.0218,0.0000613,0.000223,0.0408,0.00131,5.62E-04,1.72E+02
205,7.92,2.49,0.0061,1.33E-02,0.0791,0.0605,1.03,0.000293,0.00643,0.00066,435,0.0000334,0.0000292,0.0000734,0.0000357,0.000133,0.0211,0,0.00128,0,0.002,5.00E-04,7.27E+01
876,7.92,2.5,0.0061,0.0133,0.0791,0.0605,1.03,0.000293,0.00643,0.00066,435,0.0000334,0.0000292,0.0000734,0.0000357,0.000133,0.0211,0,0.00128,0,0.002,5.01E-04,7.27E+01
123,7.92,2.31,0.00951,0.0264,0.0309,0.0211,1.28,0.000601,0.00681,0.000609,942,0.0000353,0.0000334,0.0000591,0.0000303,0.00000514,0.0218,0.0000613,0.000223,0.0408,0.00131,5.54E-04,1.72E+02
348,7.92,2.31,9.51E-03,0.0264,0.0309,0.021,1.28,0.000601,0.00681,0.000609,942,0.0000352,0.0000334,0.0000591,0.0000304,0.00000514,0.0218,0.0000613,0.000223,0.0408,0.00131,5.54E-04,1.72E+02
807,7.93,2.31,0.00951,2.64E-02,0.0309,0.0211,1.28,0.000601,0.00681,0.000609,942,0.0000353,0.0000334,0.0000591,0.0000303,5.14E-06,0.0218,0.0000613,0.000223,0.0408,0.00131,5.54E-04,1.72E+02
349,7.93,2.44,0.00604,0.0135,0.0794,0.0607,1.11,0.000313,0.00633,0.00066,435,0.0000325,0.0000291,0.0000729,0.000036,1.45E-04,0.0221,0,0.00128,0,0.00198,5.00E-04,7.64E+01
282,7.93,2.34,0.00951,0.0285,0.0311,0.0224,1.28,0.000601,0.00662,0.000585,942,0.0000353,0.0000334,0.0000581,0.0000304,0.00000515,0.0218,0.0000613,0.000225,0.0408,0.0013,5.54E-04,1.72E+02
937,7.94,2.34,0.00951,2.85E-02,0.0311,0.0224,1.28,0.000601,0.00662,0.000585,942,0.0000353,0.0000334,0.0000581,0.0000304,0.00000515,0.0218,0.0000613,0.000225,0.0408,0.0013,5.54E-04,1.72E+02
543,7.94,2.14,0.000125,0.0283,0.0658,0.0498,0.416,0.000603,0.00232,0.000686,840,0.0000211,0.0000436,0.0000716,0.0000477,0.0000508,0.0208,0.000042,0.000000032,0.0267,0.000671,5.76E-04,4.44E+01
90,7.94,2.32,0.000416,0.0112,0.0994,0.0445,0.523,0.000286,0.00611,0.000589,779,0.0000357,0.0000421,0.000076,0.0000576,0.0000904,0.0216,0.000842,0.000386,0.0223,0.000183,1.25E-03,1.53E+02
965,7.95,2.32,0.000424,0.00907,0.0999,0.0449,0.522,0.000298,0.00567,0.000585,779,0.0000357,0.000042,0.0000788,0.0000573,0.0000863,0.0216,0.000842,0.000379,0.0223,0.000179,1.31E-03,1.53E+02
706,7.95,2.35,0.000218,0.0108,0.0794,0.046,0.547,0.000276,0.00457,0.000591,810,0.0000364,0.0000427,0.0000744,0.0000606,0.0000933,0.0216,0.000298,0.000405,0.0408,0.000181,2.86E-03,1.52E+02
17,7.96,2.33,0.00951,0.0267,0.0305,0.0209,1.28,0.000601,0.00681,0.000585,943,0.0000353,0.0000334,0.0000582,0.0000303,0.00000515,0.0218,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
504,7.96,2.33,0.00951,0.0267,0.0305,0.0209,1.28,0.000601,0.00681,0.000585,943,0.0000353,0.0000334,0.0000582,0.0000303,0.00000515,0.0218,0.0000613,0.000225,0.0408,0.00131,5.58E-04,1.72E+02
335,7.96,2.23,0.000368,0.0385,0.0614,0.0497,0.388,0.000517,0.000984,0.00058,586,0.0000402,0.0000356,0.0000921,0.0000612,0.000265,0.0213,0.000284,0.000857,0.0251,0.000315,5.00E-04,1.45E+02
158,7.96,2.14,0.000125,0.0283,0.0658,0.0498,0.416,0.000603,0.00232,0.000686,840,0.0000211,0.0000436,0.0000716,0.0000477,5.08E-05,0.0208,0.000042,0,0.0267,0.000671,5.76E-04,4.44E+01
353,7.97,2.42,0.00612,0.0203,0.0796,0.0586,1.01,0.000288,0.0061,0.000659,436,0.000032,0.0000293,0.0000703,0.0000366,1.43E-04,0.0219,0,0.00125,0.000128,0.002,5.02E-04,7.94E+01
593,7.97,2.13,0.000133,0.0251,0.065,0.0289,0.399,0.000707,0.000772,0.000672,921,0.0000219,0.0000359,0.0000866,0.0000405,7.06E-05,0.0201,0.0000107,0.0000666,0.0333,0.000467,5.55E-04,3.67E+01
442,7.98,2.14,0.000125,0.0283,0.0658,0.0498,0.416,0.000603,0.00232,0.000686,840,0.0000211,0.0000436,0.0000716,0.0000477,0.0000508,0.0208,0.000042,0,0.0267,0.000671,5.76E-04,4.44E+01
436,7.98,2.33,0.00951,0.0267,0.0305,0.0209,1.28,0.000601,0.00681,0.000585,943,0.0000353,0.0000334,0.0000582,0.0000304,0.00000515,0.0219,0.0000613,0.000225,0.0408,0.00131,5.54E-04,1.72E+02
448,7.98,2.13,1.33E-04,0.0251,0.0649,0.0289,0.4,0.000707,0.000772,0.000668,921,0.0000219,0.0000359,0.0000866,0.0000405,0.0000706,0.0201,0.0000107,0.0000666,0.0332,0.000474,5.65E-04,3.67E+01
915,7.99,2.42,0.00625,0.0186,0.0447,0.0657,1,0.000262,0.00647,0.000629,524,0.0000409,0.0000331,0.0000726,0.0000368,1.44E-04,0.0217,0,0.00122,0.00382,0.00156,5.02E-04,4.58E+01
249,7.99,2.42,0.00625,0.0186,0.0447,0.0657,1,0.000262,0.00647,0.000629,524,0.0000409,0.0000331,0.0000726,0.0000368,0.000144,0.0217,0,0.00122,0.00382,0.00156,5.00E-04,4.58E+01
547,8.01,2.44,0.006,0.0135,0.0774,0.0607,1.11,0.000315,0.00638,0.00066,435,0.0000325,0.0000291,0.0000726,0.000036,0.000144,0.0221,0,0.00128,0,0.00198,5.03E-04,7.72E+01
45,8.01,2.22,0.000367,0.0385,0.0622,0.0493,0.389,0.000522,0.000791,0.00058,581,0.0000402,0.0000357,0.0000922,0.0000633,0.000265,0.0214,0.000284,0.000857,0.0251,0.000307,5.00E-04,1.46E+02
125,8.02,2.17,0.000162,0.0352,0.0701,0.0442,0.407,0.000466,0.00235,0.000627,924,0.0000219,0.0000448,0.0000907,0.0000595,0.0000717,0.0205,0.0000518,0.0000549,0.0435,0.000639,5.53E-04,6.42E+01
332,8.02,2.41,0.00592,0.0107,0.0827,0.0608,1.11,0.000444,0.00627,0.000642,459,0.0000315,0.0000291,0.0000732,0.0000349,0.00014,0.0219,0,0.00129,0,0.00195,5.00E-04,7.98E+01
682,8.02,2.41,0.00592,1.07E-02,0.0827,0.0608,1.11,0.000444,0.00627,0.000642,459,0.0000315,0.0000291,0.0000731,0.0000349,1.40E-04,0.0219,0,0.00129,0,0.00195,5.03E-04,7.98E+01
10,8.03,2.31,0.000431,0.0109,0.0816,0.0431,0.5,0.000293,0.0069,0.000593,800,0.000037,0.0000422,0.0000821,0.0000605,7.69E-05,0.0213,0.000899,0.000399,0.0219,0.000154,6.03E-04,1.28E+02
712,8.03,2.31,0.000431,1.09E-02,0.0816,0.0431,0.5,0.000293,0.0069,0.000593,800,0.000037,0.0000422,0.0000821,0.0000605,0.0000769,0.0213,0.000899,0.000399,0.0219,0.000154,6.03E-04,1.28E+02
976,8.03,2.41,0.00592,0.0107,0.0827,0.0608,1.11,0.000444,0.00627,0.000642,459,0.0000315,0.0000291,0.0000732,0.0000349,0.00014,0.0219,0,0.00129,0.0000153,0.00195,5.00E-04,7.98E+01
667,8.04,2.32,0.000424,0.00907,0.0999,0.0449,0.522,0.000298,0.00567,0.000585,779,0.0000357,0.000042,0.0000788,0.0000573,0.0000863,0.0216,0.000842,0.000379,0.0223,0.000179,1.31E-03,1.53E+02
433,8.04,2.41,5.92E-03,0.0107,0.0827,0.0608,1.11,0.000444,0.00627,0.000642,459,0.0000315,0.0000291,0.0000732,0.0000349,0.00014,0.0219,0,0.00129,0.0000548,0.00195,5.00E-04,7.98E+01
73,8.05,2.32,0.000416,0.00907,0.1,0.0449,0.523,0.000302,0.00571,0.000585,794,0.0000354,0.0000426,0.0000788,0.0000573,0.0000841,0.0216,0.000842,0.000376,0.0214,0.000188,1.31E-03,1.53E+02
643,8.06,2.41,0.000634,0.00248,0.0652,0.0486,0.59,0.000338,0.00381,0.00067,919,0.0000369,0.0000432,0.0000826,0.0000524,0.0000848,0.0222,0.00019,0.00058,0.00551,0.00133,6.50E-04,9.95E+01
355,8.08,2.42,0.0067,0.0611,0.044,0.0614,1.02,0.000269,0.00704,0.00063,420,0.0000365,0.0000316,0.0000702,0.0000341,0.00014,0.0222,0,0.00131,0.00413,0.00215,5.43E-04,5.31E+01
700,8.08,2.42,0.0067,0.0611,0.044,0.0614,1.02,0.000269,0.00704,0.00063,420,0.0000365,0.0000316,0.0000702,0.0000341,1.40E-04,0.0222,0,0.00131,0.00413,0.00215,5.43E-04,5.31E+01
991,8.08,2.42,0.0067,0.0611,0.044,0.0614,1.02,0.000269,0.00704,0.00063,420,0.0000365,0.0000316,0.0000702,0.0000341,1.40E-04,0.0222,0,0.00131,0.00414,0.00215,5.43E-04,5.31E+01
740,8.09,2.46,0.006,0.0129,0.0799,0.06,1.05,0.000293,0.00658,0.00066,438,0.000032,0.0000293,0.0000681,0.0000361,0.000144,0.0213,0,0.00128,0,0.00205,5.00E-04,7.03E+01
447,8.09,2.45,0.00603,1.29E-02,0.0799,0.06,1.05,0.000293,0.00659,0.000664,438,0.000032,0.0000292,0.0000682,0.0000361,0.000144,0.0217,0,0.00128,0.00145,0.00204,5.00E-04,7.03E+01
762,8.09,2.44,6.00E-03,0.0135,0.0791,0.0607,1.11,0.000321,0.00637,0.000659,460,0.0000325,0.000029,0.0000726,0.000036,0.000135,0.0221,0.00000368,0.00128,0,0.00198,5.01E-04,7.72E+01
211,8.09,2.45,0.00603,1.29E-02,0.0799,0.06,1.05,0.000293,0.00659,0.000658,438,0.000032,0.0000292,0.0000682,0.0000361,0.000144,0.0217,0,0.00128,0.00145,0.00204,5.00E-04,7.03E+01
372,8.10,2.46,0.000534,0.004,0.0673,0.0415,0.602,0.000337,0.00283,0.000596,977,0.0000357,0.0000419,0.0000832,0.0000519,0.0000782,0.0222,0.000214,0.000584,0.00827,0.0014,6.16E-04,1.07E+02
584,8.10,2.45,0.00603,0.0129,0.0799,0.06,1.05,0.000293,0.00659,0.000658,438,0.000032,0.0000292,0.0000682,0.0000361,0.000144,0.0217,0,0.00128,0.00145,0.00204,5.00E-04,7.03E+01
578,8.11,2.5,0.00609,0.0132,0.079,0.0603,1.02,0.000298,0.00587,0.00066,429,0.0000335,0.0000292,0.0000733,0.0000357,1.28E-04,0.0212,0,0.00128,0,0.00205,5.00E-04,7.27E+01
895,8.11,2.4,0.000634,0.00248,0.0652,0.0485,0.584,0.000338,0.00381,0.000671,919,0.0000368,0.0000432,0.0000826,0.0000524,8.65E-05,0.0222,0.00019,0.000565,0.00551,0.00134,6.51E-04,9.95E+01
760,8.12,2.22,3.28E-04,0.0306,0.0624,0.0507,0.389,0.000522,0.000807,0.00058,581,0.0000402,0.0000357,0.0000922,0.0000643,0.000265,0.0214,0.000283,0.000857,0.0278,0.00029,9.00E-04,1.46E+02
58,8.12,2.32,0.00439,0.0281,0.0605,0.0566,0.785,0.000121,0.00814,0.000706,74.6,0.0000354,0.0000295,0.0000575,0.0000328,0.000205,0.0204,0,0.00107,0.0123,0.00142,5.00E-04,6.52E+01
752,8.12,2.32,0.00439,0.0281,0.0605,0.0566,0.785,0.000121,0.00814,0.000706,74.6,0.0000354,0.0000295,0.0000575,0.0000328,0.000205,0.0204,0,0.00107,0.0123,0.00142,5.00E-04,6.52E+01
881,8.12,2.45,0.00603,0.0129,0.0799,0.06,1.05,0.000293,0.00659,0.000658,438,0.000032,0.0000292,0.0000682,0.0000361,0.000144,0.0217,0,0.00128,0.00145,0.00204,5.01E-04,7.03E+01
69,8.13,2.44,0.006,0.0135,0.0791,0.0607,1.11,0.000321,0.00637,0.000659,460,0.0000325,0.000029,0.0000726,0.000036,0.000135,0.0221,0,0.00128,0,0.00198,5.00E-04,7.72E+01
524,8.14,2.47,0.000534,0.0037,0.0673,0.0415,0.602,0.000337,0.00283,0.000596,978,0.0000357,0.0000419,0.0000833,0.0000519,0.0000782,0.0222,0.000218,0.000586,0.00827,0.0014,6.16E-04,1.07E+02
340,8.14,2.42,0.00609,0.0207,0.0787,0.0584,1.01,0.000284,0.00613,0.000659,438,0.0000319,0.0000292,0.0000697,0.0000366,0.000146,0.0216,0,0.00132,0,0.00206,5.00E-04,7.73E+01
766,8.15,2.32,0.000416,9.07E-03,0.1,0.0449,0.523,0.000302,0.00571,0.000585,794,0.0000354,0.0000426,0.0000788,0.0000573,0.0000841,0.0216,8.43E-04,0.000376,0.0214,0.000188,1.31E-03,1.53E+02
680,8.15,2.36,0,0.0107,0.0811,0.046,0.56,0.000315,0.00503,0.000591,647,0.0000355,0.0000422,0.0000708,0.0000582,0.0000927,0.0216,0.000284,0.000427,0.038,0.000297,9.87E-04,1.54E+02
873,8.19,2.42,0.00609,2.03E-02,0.0787,0.0583,1.01,0.000284,0.00607,0.000659,439,0.000032,0.0000292,0.0000698,0.0000366,0.000145,0.0216,0.000000129,0.00132,0.000000297,0.00205,5.00E-04,7.72E+01
201,8.20,2.42,0.00609,0.0203,0.0787,0.0583,1.01,0.000284,0.00607,0.000659,439,0.000032,0.0000292,0.0000698,0.0000366,0.000145,0.0216,0,0.00132,0,0.00205,5.00E-04,7.72E+01
124,8.20,2.33,0.00951,0.0267,0.0305,0.0209,1.28,0.000601,0.00681,0.000585,943,0.0000353,0.0000334,0.0000582,0.0000303,0.00000515,0.0218,0.0000613,0.000243,0.0408,0.00131,5.54E-04,1.72E+02
44,8.21,2.46,0.006,0.0129,0.0799,0.06,1.05,0.000293,0.00658,0.00066,438,0.000032,0.0000293,0.0000681,0.0000361,0.000144,0.0213,0,0.00128,0,0.00205,5.00E-04,7.03E+01
904,8.22,2.44,0.000824,3.55E-03,0.068,0.0407,0.604,0.000379,0.00258,0.00076,932,0.0000354,0.0000425,0.0000822,0.0000522,0.0000805,0.0222,0.000203,0.000553,0.00827,0.00141,6.18E-04,1.14E+02
457,8.23,2.46,0.0079,0.0136,0.0785,0.0623,1.17,0.000299,0.00552,0.000646,420,0.0000312,0.0000313,0.0000696,0.00003,0.000153,0.0215,0.0000198,0.00136,0.0000759,0.00182,5.17E-04,8.39E+01
563,8.23,2.39,0.000634,0.0025,0.0652,0.0485,0.584,0.000338,0.00381,0.00067,919,0.0000369,0.0000432,0.0000826,0.0000524,8.48E-05,0.0222,0.000196,0.000565,0.00551,0.00133,6.50E-04,9.95E+01
808,8.24,2.17,0.000162,0.0352,0.0701,0.0442,0.407,0.000466,0.00235,0.000629,924,0.0000219,0.0000448,0.0000907,0.0000595,0.0000717,0.0205,0.0000518,0.0000549,0.0435,0.000639,5.53E-04,6.42E+01
594,8.26,2.46,0.0079,0.0135,0.0785,0.0623,1.17,0.000299,0.00552,0.000646,420,0.0000312,0.0000313,0.0000696,0.00003,0.000154,0.0215,0.000017,0.00136,0,0.00182,5.04E-04,8.39E+01
601,8.26,2.46,0.0079,1.35E-02,0.0781,0.0623,1.17,0.0003,0.0056,0.000655,420,0.0000312,0.0000313,0.0000694,0.00003,0.000153,0.0215,0.0000155,0.00136,0,0.00181,5.13E-04,8.39E+01
459,8.26,2.37,0.0074,0.069,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000142,0.0221,0,0.00133,0.00406,0.00207,5.00E-04,5.28E+01
370,8.27,2.47,0.0079,0.0142,0.0786,0.0623,1.17,0.000296,0.00551,0.000646,422,0.0000312,0.0000314,0.0000696,0.00003,0.000153,0.0215,0.0000154,0.00135,0,0.00182,5.04E-04,8.38E+01
181,8.27,2.39,0.000634,0.00248,0.0652,0.0485,0.584,0.000338,0.00381,0.00067,919,0.0000369,0.0000432,0.0000826,0.0000524,0.0000848,0.0222,0.00019,0.000565,0.00551,0.00133,6.50E-04,9.95E+01
893,8.27,2.46,7.90E-03,0.0135,0.0785,0.0623,1.17,0.000299,0.00552,0.000646,420,0.0000312,0.0000313,0.0000696,0.00003,0.000153,0.0215,0.0000155,0.00136,0,0.00182,5.04E-04,8.39E+01
222,8.28,2.46,0.0079,0.0135,0.0785,0.0623,1.17,0.000299,0.00552,0.000646,420,0.0000312,0.0000313,0.0000696,0.00003,0.000153,0.0215,0.0000155,0.00136,0,0.00182,5.04E-04,8.39E+01
231,8.28,2.46,0.0079,0.0135,0.0781,0.0623,1.17,0.0003,0.0056,0.000646,420,0.0000312,0.0000313,0.0000694,0.00003,0.000153,0.0215,0.0000155,0.00136,0,0.00181,5.04E-04,8.39E+01
250,8.28,2.37,0.0074,6.90E-02,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000142,0.0221,0,0.00133,0.00406,0.00207,5.00E-04,5.28E+01
916,8.28,2.37,0.0074,0.069,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,1.42E-04,0.0221,0,0.00133,0.00406,0.00207,5.00E-04,5.28E+01
901,8.28,2.46,0.0079,0.0135,0.0781,0.0623,1.17,0.0003,0.0056,0.000646,420,0.0000312,0.0000313,0.0000694,0.00003,0.000153,0.0215,0.0000155,0.00136,0,0.00181,5.04E-04,8.39E+01
425,8.28,2.37,0.0074,6.90E-02,0.0326,6.32E-02,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000139,0.0221,0,0.00133,0.00404,0.00207,5.25E-04,5.28E+01
409,8.29,2.46,0.0079,0.0135,0.0781,0.0623,1.17,0.0003,0.0056,0.000646,421,0.0000312,0.0000313,0.0000694,0.00003,0.000153,0.0215,0.0000155,0.00136,0.000000139,0.00181,5.04E-04,8.39E+01
83,8.29,2.42,0.00671,0.0611,0.044,0.0615,1.02,0.000269,0.00704,0.00063,419,0.0000365,0.0000315,0.0000702,0.0000341,0.00014,0.0221,0,0.00132,0.00413,0.00207,5.00E-04,5.31E+01
774,8.29,2.42,0.00671,0.0611,0.044,0.0615,1.02,0.000269,0.00704,0.00063,419,0.0000365,0.0000315,0.0000702,0.0000341,0.00014,0.0221,0,0.00132,0.00414,0.00207,5.00E-04,5.31E+01
783,8.29,2.32,0.00885,0.0258,0,0.019,1.18,0.000535,0.00676,0.000582,947,0.0000353,0.000034,0.0000578,0.00003,0,0.0218,0.0000899,0.000248,0.0411,0.00166,5.00E-04,1.75E+02
445,8.30,2.39,0.000634,0.00248,0.0652,0.0485,0.584,0.000338,0.00381,0.000678,919,0.0000369,0.0000432,0.0000826,0.0000524,8.48E-05,0.0222,0.00019,0.000565,0.00551,0.00133,6.54E-04,9.95E+01
65,8.30,2.41,0.00581,0.0216,0.0836,0.062,0.945,0.000273,0.00631,0.000649,449,0.0000311,0.0000287,0.0000688,0.0000364,0.000179,0.0211,0,0.00137,0.00466,0.00192,5.00E-04,2.74E+01
758,8.31,2.41,0.00581,0.0216,0.0836,0.062,0.945,0.000273,0.00631,0.000649,449,0.0000311,0.0000287,0.0000688,0.0000364,1.79E-04,0.0211,0,0.00137,0.00466,0.00192,5.00E-04,2.74E+01
67,8.31,2.22,0.000327,0.0306,0.0624,0.0507,0.389,0.000522,0.000807,0.00058,581,0.0000402,0.0000357,0.0000922,0.0000643,0.000265,0.0214,0.000283,0.000857,0.0278,0.00029,9.00E-04,1.46E+02
939,8.31,2.41,0.000635,0.00248,0.0652,0.0486,0.59,0.000338,0.00381,0.00067,919,0.0000369,0.0000432,0.0000826,0.0000524,0.0000848,0.0222,0.00019,0.00058,0.00552,0.00133,6.50E-04,9.95E+01
33,8.31,2.28,0.00954,0.0267,0.0363,0.0209,1.26,0.000636,0.00678,0.000585,930,0.0000352,0.0000325,0.0000578,0.0000301,0.00000515,0.0219,0.0000694,0.000225,0.0457,0.0012,6.39E-04,1.70E+02
834,8.32,2.37,0.0074,0.0691,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000139,0.0221,0.00000228,0.00133,0.00404,0.00207,5.00E-04,5.28E+01
823,8.32,2.44,0.000824,0.00355,0.068,0.0407,0.604,0.00038,0.00259,0.000766,932,0.0000352,0.0000425,0.0000821,0.0000522,8.05E-05,0.0222,0.000197,0.000553,0.00827,0.00141,6.18E-04,1.14E+02
11,8.33,2.39,0.000639,0.00248,0.0652,0.0484,0.584,0.000337,0.00381,0.000671,921,0.0000368,0.0000431,0.0000838,0.0000522,0.0000848,0.0222,0.00019,0.00057,0.00551,0.00135,6.50E-04,9.93E+01
453,8.34,2.33,9.51E-03,0.0267,0.0305,0.0217,1.27,0.000573,0.00681,0.000602,943,0.0000353,0.0000333,0.0000582,0.0000303,0.00000506,0.0219,0.0000649,0.000238,0.0422,0.00131,5.58E-04,1.72E+02
540,8.34,2.37,0.0074,0.069,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000139,0.0221,0,0.00133,0.00404,0.00207,5.00E-04,5.28E+01
848,8.34,2.33,4.97E-04,0.00858,0.1,0.0447,0.518,0.000288,0.00614,0.000593,780,0.0000359,0.0000431,0.0000813,0.0000571,0.0000947,0.0218,0.000845,0.000361,0.0208,0.000197,1.19E-03,1.54E+02
143,8.35,2.44,0.000824,0.00355,0.068,0.0407,0.604,0.00038,0.00259,0.00076,932,0.0000352,0.0000425,0.0000821,0.0000522,0.0000805,0.0222,0.000197,0.000553,0.00827,0.00141,6.18E-04,1.14E+02
156,8.35,2.37,0.0074,0.069,0.0326,0.0632,1.02,0.000268,0.00719,0.000621,412,0.0000403,0.000031,0.0000704,0.0000341,0.000139,0.0221,0,0.00133,0.00404,0.00207,5.00E-04,5.28E+01
731,8.36,2.28,0.00954,2.67E-02,0.0363,0.0209,1.26,0.000636,0.00678,0.000585,930,0.0000352,0.0000325,0.0000578,0.0000301,0.00000515,0.0219,0.0000694,0.000225,0.0458,0.0012,6.39E-04,1.70E+02
284,8.37,2.41,0.000634,0.00248,0.0652,0.0486,0.59,0.000338,0.00381,0.00067,919,0.0000369,0.0000432,0.0000826,0.0000524,0.0000848,0.0222,0.00019,0.00058,0.00551,0.00133,6.50E-04,9.95E+01
